,Unnamed: 0,HomeTeam,AwayTeam,Season,Round,Result,TrueForecast,CalculatedForecast,ELO_Rating_K,Variance,Density,RPS,HomeRating,AwayRating,Home_elo_rating,Away_elo_rating
363060,363060,0,161,0,61,away,0.29-0.28-0.43,0.32-0.29-0.39,55,0,0.4526130653266332,0.23496827871301906,928.3725907297484,1031.0860649465226,897.8055168400846,975.0868237842012
363166,363166,0,163,0,63,away,0.42-0.29-0.30,0.34-0.29-0.36,55,0,0.4526130653266332,0.26169732152584296,922.3628294285287,927.3160859629984,858.9941207327055,915.9835696557216
363717,363717,0,175,0,75,away,0.52-0.26-0.22,0.44-0.28-0.28,55,0,0.4526130653266332,0.3568338761499295,909.2055916551437,847.1859997006308,883.6123517287508,874.6294310447903
363810,363810,0,177,0,77,home,0.63-0.22-0.15,0.40-0.29-0.32,55,0,0.4526130653266332,0.2326199795457625,913.3605035429463,774.7472918056629,894.3988720581748,915.2819522127338
363907,363907,0,179,0,79,draw,0.27-0.28-0.45,0.43-0.29-0.29,55,0,0.4526130653266332,0.1324238239156057,911.0553742698497,1024.9333424234892,938.6187666484495,938.2498383596536
364000,364000,0,181,0,81,home,0.49-0.27-0.24,0.63-0.22-0.15,55,0,0.4526130653266332,0.07786478455724251,915.6584276192436,872.4027338008107,925.8017389699677,784.0987197182793
364100,364100,0,183,0,83,home,0.19-0.25-0.56,0.14-0.21-0.65,55,0,0.4526130653266332,0.5770104135738631,917.8300422274041,1106.9774197239094,937.8023797408164,1188.0433712169106
364277,364277,0,187,0,87,away,0.36-0.29-0.35,0.54-0.26-0.21,55,0,0.4526130653266332,0.4593804030111863,904.0548838101648,950.7215833336712,977.7931780136504,903.0183768480084
364549,364549,0,193,0,93,away,0.29-0.29-0.43,0.21-0.26-0.53,55,0,0.4526130653266332,0.13132513182128105,912.2281549255824,1012.5806699352856,928.0100564479108,1099.5092026476407
364738,364738,0,197,0,97,home,0.31-0.29-0.41,0.28-0.28-0.44,55,0,0.4526130653266332,0.3605334562934177,917.224025086088,1003.4544069973932,907.5894242403303,1019.00620985878
365014,365014,0,96,0,103,draw,0.15-0.22-0.62,0.13-0.21-0.66,55,0,0.4526130653266332,0.2262054195481017,919.8604609527107,1154.4478104324921,954.7764280542261,1214.5508464979712
365184,365184,0,92,0,107,away,0.21-0.26-0.53,0.25-0.27-0.48,55,0,0.4526130653266332,0.16557789764244427,918.5736782816267,1088.0110514260232,1005.6475844253198,1142.1977351372166
365356,365356,0,88,0,111,draw,0.29-0.29-0.42,0.43-0.29-0.29,55,0,0.4526130653266332,0.1323430182218921,922.254457045848,1021.6271508384967,982.584493688846,982.5160606795214
365806,365806,0,78,0,121,draw,0.44-0.28-0.28,0.31-0.29-0.40,55,0,0.4526130653266332,0.1279845361920766,918.9292524797467,911.2047261963237,958.1177139417982,1037.9531455387933
365899,365899,0,76,0,123,home,0.74-0.17-0.10,0.69-0.19-0.12,55,0,0.4526130653266332,0.055434890986576314,916.1767433576654,695.3069621490814,958.1046881294383,775.3459180594807
366546,366546,0,62,0,137,away,0.15-0.22-0.63,0.25-0.28-0.47,55,0,0.4526130653266332,0.17389674063058833,960.1268469955203,1196.7078885493015,956.4846738455693,1085.2530765756544
366795,366795,0,56,0,143,draw,0.38-0.29-0.33,0.34-0.29-0.37,55,0,0.4526130653266332,0.12603914290660712,965.2000395075336,997.6736720096503,920.2689195355007,983.5184461705486
366899,366899,0,54,0,145,draw,0.38-0.29-0.33,0.19-0.25-0.57,55,0,0.4526130653266332,0.17895980023986366,978.7386416302584,1010.0659794713957,918.9441230257473,1114.9778613509102
366986,366986,0,52,0,147,home,0.30-0.29-0.42,0.30-0.29-0.42,55,0,0.4526130653266332,0.3328428367173003,974.0284353529852,1066.8505369999175,927.8014665256619,1020.8173330146595
367084,367084,0,50,0,149,away,0.23-0.27-0.51,0.19-0.25-0.57,55,0,0.4526130653266332,0.11136224041196907,978.2181450524913,1132.1810901347665,996.199125526562,1190.971340271503
367174,367174,0,48,0,151,away,0.67-0.20-0.13,0.66-0.21-0.14,55,0,0.4526130653266332,0.5899311805156267,979.3225775202293,813.0253716461099,977.4668717918532,818.6377559022596
367349,367349,0,44,0,155,home,0.44-0.28-0.28,0.38-0.29-0.33,55,0,0.4526130653266332,0.24751556638562786,977.382116101768,968.6985777384191,969.6475347037557,1002.0230338286476
367788,367788,0,34,0,165,home,0.37-0.29-0.34,0.36-0.29-0.35,55,0,0.4526130653266332,0.2676588117956315,969.6931229884807,1011.9374259709622,1015.2782815589584,1062.6794958789512
367969,367969,0,30,0,169,home,0.51-0.26-0.22,0.59-0.24-0.17,55,0,0.4526130653266332,0.10060002189846587,980.5851706536096,921.334266626219,1062.5558189703822,953.9965193809852
368071,368071,0,28,0,171,home,0.69-0.19-0.12,0.79-0.14-0.07,55,0,0.4526130653266332,0.02454272559939788,980.203037029798,799.7028271008772,1076.442161277993,804.5526084367757
368771,368771,0,12,0,187,home,0.41-0.29-0.30,0.72-0.18-0.11,55,0,0.4526130653266332,0.04585189540772815,1008.8700835157753,1017.2535055887654,1082.8517047490104,878.3149477784713
368859,368859,0,10,0,189,away,0.22-0.27-0.51,0.51-0.27-0.22,55,0,0.4526130653266332,0.4315114775625688,1008.291698443844,1165.343795129911,1091.8028212968934,1034.683790255306
368947,368947,0,8,0,191,home,0.55-0.25-0.20,0.63-0.22-0.15,55,0,0.4526130653266332,0.08022563700890137,1008.8687214082203,923.1677045596547,1028.086110887332,890.1402042511153
369194,369194,0,2,0,197,home,0.58-0.24-0.18,0.62-0.23-0.16,55,0,0.4526130653266332,0.08546151681137276,1002.489478745528,900.8633933999347,1022.4252237137121,892.5207563098628
369292,369292,0,100,0,199,away,0.24-0.27-0.49,0.21-0.26-0.53,55,0,0.4526130653266332,0.13165748211041572,1003.8553352473746,1147.389317984543,989.3234354268902,1160.4563253145973
369910,369910,0,114,0,213,away,0.53-0.26-0.21,0.54-0.26-0.20,55,0,0.4526130653266332,0.464321232060897,1010.5696498946,941.1329668927627,992.6094822480748,914.7089169988353
370094,370094,0,118,0,217,home,0.35-0.29-0.35,0.35-0.29-0.36,55,0,0.4526130653266332,0.2740289828924017,1015.3121498554956,1064.969461922538,998.2665452496747,1050.3112902022006
370766,370766,0,132,0,231,away,0.15-0.22-0.62,0.33-0.29-0.38,55,0,0.4526130653266332,0.2467766952626502,995.0229278386548,1229.9288312666554,1070.1004657883543,1138.2868842360629
371213,371213,0,142,0,241,home,0.59-0.24-0.18,0.70-0.18-0.11,55,0,0.4526130653266332,0.0509766755859903,985.2392582113147,877.7571825254922,1065.199843784458,872.7297661173081
371299,371299,0,144,0,243,draw,0.37-0.29-0.34,0.56-0.25-0.19,55,0,0.4526130653266332,0.17701251582759464,985.6264327959344,1022.4401658717227,1044.3155785167778,951.216548588643
371386,371386,0,146,0,245,away,0.36-0.29-0.35,0.33-0.29-0.38,55,0,0.4526130653266332,0.2460542578499759,986.463545674025,1035.0007015973551,1054.155456268782,1122.8920815506874
371467,371467,0,148,0,247,draw,0.67-0.20-0.13,0.77-0.15-0.08,55,0,0.4526130653266332,0.2964113433032408,994.0737240315027,824.1050072277478,1035.5831668016028,788.5972382197677
371556,371556,0,150,0,249,draw,0.55-0.25-0.20,0.52-0.26-0.22,55,0,0.4526130653266332,0.15986902611288026,990.5183781624708,909.4006575116628,1015.3501486318366,950.2123413198548
371657,371657,0,152,0,251,draw,0.14-0.21-0.65,0.11-0.18-0.72,55,0,0.4526130653266332,0.2642345888453086,988.5340882145366,1244.4278015791406,1004.4869623098306,1311.3280190557414
371934,371934,0,158,0,257,draw,0.34-0.29-0.37,0.47-0.28-0.25,55,0,0.4526130653266332,0.14249993370231714,976.8554621120744,1039.597407476956,1044.809149994101,1015.0496892066054
372029,372029,0,160,0,259,home,0.51-0.27-0.23,0.48-0.27-0.24,55,0,0.4526130653266332,0.1631855496057448,987.2751763192452,931.7904260272827,993.1534810576384,954.3212052328073
372308,372308,0,166,0,265,draw,0.44-0.28-0.28,0.60-0.23-0.17,55,0,0.4526130653266332,0.1938344692274679,1004.8319354130264,994.2559006409807,1039.9819348904628,922.6069683286548
372407,372407,0,168,0,267,draw,0.45-0.28-0.27,0.48-0.27-0.24,55,0,0.4526130653266332,0.14618622305049422,1000.4067829625787,986.3923268176227,976.5667692781368,938.2946002053247
372585,372585,0,172,0,271,home,0.30-0.29-0.41,0.25-0.27-0.48,55,0,0.4526130653266332,0.3971175689385801,1006.113778656181,1098.2510118192342,967.5509618775791,1102.7168088125343
372780,372780,0,176,0,275,draw,0.51-0.27-0.22,0.65-0.21-0.14,55,0,0.4526130653266332,0.2182706859305326,1005.70066222151,949.3808742274524,1025.7803471279342,876.0694320837828
372882,372882,0,178,0,277,draw,0.32-0.29-0.39,0.42-0.29-0.29,55,0,0.4526130653266332,0.132017302733018,1011.8026436261213,1088.2254882202917,1036.9249279936855,1038.0856974154997
372981,372981,0,180,0,279,home,0.51-0.27-0.23,0.37-0.29-0.34,55,0,0.4526130653266332,0.25699701934159225,1009.5383615989298,955.2938131097467,1010.1811419040434,1049.6975361852092
373361,373361,0,188,0,287,draw,0.25-0.27-0.48,0.28-0.28-0.44,55,0,0.4526130653266332,0.1357466371156787,1005.7043919090738,1140.450230391206,1036.0211237096753,1147.5414954392195
373713,373713,0,196,0,295,away,0.10-0.16-0.74,0.11-0.18-0.71,55,0,0.4526130653266332,0.04642330886410447,997.474904515319,1321.0516403205902,1035.7712300728278,1338.9087764074436
373966,373966,0,97,0,301,away,0.19-0.25-0.57,0.29-0.29-0.42,55,0,0.4526130653266332,0.20880358781842276,994.3774596269606,1188.4887724910518,1052.85604834379,1151.1621536808714
374420,374420,0,87,0,311,home,0.44-0.28-0.27,0.49-0.27-0.24,55,0,0.4526130653266332,0.15554925235083675,1000.1705222445182,988.0524604983293,974.6070764191072,928.3476521858637
374601,374601,0,83,0,315,home,0.47-0.28-0.25,0.61-0.23-0.16,55,0,0.4526130653266332,0.08705583283844655,1004.8996127139699,972.2262031374228,1035.5575093401762,908.0275622007024
374788,374788,0,79,0,319,away,0.13-0.20-0.66,0.34-0.29-0.37,55,0,0.4526130653266332,0.2598987305198752,1000.949628096648,1264.8009543117128,1098.831022569181,1157.154073595258
374885,374885,0,77,0,321,draw,0.52-0.26-0.22,0.44-0.28-0.27,55,0,0.4526130653266332,0.1361708198095439,996.7699167129293,933.3291476043393,1069.6174853569894,1056.8084004585153
375081,375081,0,73,0,325,away,0.33-0.29-0.38,0.35-0.29-0.36,55,0,0.4526130653266332,0.265724145335046,1005.6893237981723,1074.8492991667235,1045.2512714380077,1099.2700511171736
375177,375177,0,71,0,327,away,0.32-0.29-0.39,0.39-0.29-0.32,55,0,0.4526130653266332,0.309485114874592,999.9594947029148,1075.5786075746232,1015.6986471437497,1038.5947695565778
375264,375264,0,69,0,329,away,0.29-0.29-0.42,0.28-0.28-0.44,55,0,0.4526130653266332,0.19636444100630465,999.6921082904724,1096.830145458972,978.8897345513346,1087.6906676652186
375522,375522,0,63,0,335,home,0.51-0.27-0.23,0.32-0.29-0.39,55,0,0.4526130653266332,0.3029872121043293,1002.7371376203167,949.334662782744,947.6025915614732,1020.2033674979767
375694,375694,0,59,0,339,draw,0.77-0.15-0.08,0.63-0.22-0.15,55,0,0.4526130653266332,0.20882787057287044,1009.5539569974184,754.265832668005,940.1054508242149,802.6024896405793
375974,375974,0,53,0,345,home,0.39-0.29-0.32,0.36-0.29-0.35,55,0,0.4526130653266332,0.2662195322835272,992.490380936779,1019.0184761675937,969.4741298126382,1015.8193928938327
376141,376141,0,49,0,349,draw,0.56-0.25-0.19,0.67-0.20-0.13,55,0,0.4526130653266332,0.23332857937575344,1002.861764139638,915.1271507093061,994.3186119523069,825.6215752469717
376235,376235,0,47,0,351,home,0.18-0.24-0.57,0.15-0.22-0.63,55,0,0.4526130653266332,0.5586452526079791,1004.5399231950121,1202.3963548232325,977.4252045674627,1215.608515467579
376493,376493,0,41,0,357,home,0.70-0.19-0.12,0.78-0.14-0.08,55,0,0.4526130653266332,0.026231463011433656,1001.8223464058076,812.4012877020207,1045.3823187572348,780.3996404379058
376759,376759,0,35,0,363,draw,0.48-0.27-0.25,0.51-0.27-0.22,55,0,0.4526130653266332,0.1556401684392554,1007.5736817513181,971.8409831293538,1052.0204573078124,994.5920859967694
377188,377188,0,25,0,373,draw,0.42-0.29-0.30,0.45-0.28-0.27,55,0,0.4526130653266332,0.13737116704562188,1005.063378254554,1012.0636022575383,1068.1549642175846,1051.8258355541607
377282,377282,0,23,0,375,away,0.41-0.29-0.30,0.35-0.29-0.36,55,0,0.4526130653266332,0.2673997038752691,1003.0248674461992,1010.5816981290525,1075.2442642287606,1128.0329602047975
377374,377374,0,21,0,377,home,0.47-0.28-0.25,0.55-0.25-0.20,55,0,0.4526130653266332,0.12062212544095414,1011.6860006704128,982.854343498834,1045.5948455506025,961.9482815629586
377632,377632,0,15,0,383,away,0.20-0.26-0.54,0.53-0.26-0.21,55,0,0.4526130653266332,0.4537363090861457,1000.6116449838366,1176.5495359789948,1120.5643083564785,1049.3608470925572
377721,377721,0,13,0,385,away,0.34-0.29-0.37,0.59-0.24-0.17,55,0,0.4526130653266332,0.513950279032827,1000.7254940094897,1061.9535933784925,1100.0873242741493,990.7023917330944
377899,377899,0,9,0,389,draw,0.42-0.29-0.29,0.47-0.28-0.25,55,0,0.4526130653266332,0.14214495298932298,990.0432400221057,994.1401478040464,1028.8263719281276,999.9294229303384
377990,377990,0,7,0,391,draw,0.26-0.28-0.47,0.36-0.29-0.35,55,0,0.4526130653266332,0.1255725333871714,975.3399458425597,1103.9377512401966,1020.4786140986057,1068.2915066278529
378148,378148,0,3,0,395,away,0.51-0.27-0.22,0.52-0.26-0.22,55,0,0.4526130653266332,0.4417883508038558,969.7948671328586,912.2011523749866,1002.0944277180417,938.4568570994144
378240,378240,0,1,0,397,home,0.69-0.19-0.12,0.81-0.12-0.07,55,0,0.4526130653266332,0.020176253983243752,969.9794827838167,789.5244473782251,963.8316281317717,671.9078875284202
378608,378608,0,107,0,7,draw,0.48-0.27-0.24,0.41-0.29-0.30,57,0,0.4526130653266332,0.12980938878827286,928.8940309918147,891.2758531745094,1016.5026347049504,1026.950320675009
378777,378777,0,111,0,11,draw,0.16-0.23-0.61,0.44-0.28-0.28,57,0,0.4526130653266332,0.13553643456534087,924.6271876652164,1149.4061370578593,1010.8722985367792,1000.0
378945,378945,0,115,0,15,home,0.24-0.27-0.49,0.35-0.29-0.35,57,0,0.4526130653266332,0.2714666599535409,921.3762254555894,1067.9171494604254,1010.0115847027213,1060.1943254177168
379039,379039,0,117,0,17,draw,0.21-0.26-0.54,0.41-0.29-0.30,57,0,0.4526130653266332,0.13022886161303265,926.3159572546659,1100.1810798406948,1036.0716742665634,1044.5998931392244
379222,379222,0,121,0,21,home,0.45-0.28-0.27,0.51-0.27-0.23,57,0,0.4526130653266332,0.14692429875788626,912.4382710249513,893.193854986246,1067.1039018967056,1012.172406921665
379320,379320,0,123,0,23,away,0.38-0.29-0.33,0.65-0.21-0.14,57,0,0.4526130653266332,0.585574281717348,896.9985498272373,928.425097528744,1085.0603541802575,929.13779139972
379505,379505,0,127,0,27,away,0.06-0.11-0.83,0.34-0.29-0.37,57,0,0.4526130653266332,0.2559330166161824,922.8672946450816,1332.3889055835655,1039.7198535686387,1100.998535489247
379699,379699,0,131,0,31,away,0.17-0.23-0.60,0.36-0.29-0.35,57,0,0.4526130653266332,0.2724312328537707,916.3222628189113,1136.1578605652553,1004.6617438124961,1053.7771589630204
379794,379794,0,133,0,33,draw,0.17-0.24-0.59,0.35-0.29-0.35,57,0,0.4526130653266332,0.12555948841609932,922.8504887945883,1135.536162834797,955.7371464983968,1005.623852902128
379893,379893,0,135,0,35,away,0.29-0.29-0.42,0.38-0.29-0.33,57,0,0.4526130653266332,0.29293873724586833,917.5908686145993,1013.638462704762,953.2731322317644,987.7103572412017
380056,380056,0,139,0,39,away,0.22-0.26-0.51,0.22-0.26-0.52,57,0,0.4526130653266332,0.13930217747218812,926.2335690359979,1086.1967233240705,928.6998464138896,1091.5735198167677
380148,380148,0,141,0,41,away,0.21-0.26-0.53,0.21-0.26-0.53,57,0,0.4526130653266332,0.13199592752722253,925.4631902431469,1094.4363097143596,937.0516256176154,1107.8121806136096
380313,380313,0,145,0,45,draw,0.36-0.29-0.35,0.34-0.29-0.36,57,0,0.4526130653266332,0.1257082511332714,934.594076771626,980.9760611069316,885.5216380130348,942.8991253439948
380416,380416,0,147,0,47,home,0.27-0.28-0.44,0.12-0.19-0.68,57,0,0.4526130653266332,0.6190947896135702,925.6554779954756,1037.766214348515,872.0739583184335,1150.6783927090376
380607,380607,0,151,0,51,away,0.21-0.26-0.53,0.22-0.26-0.52,57,0,0.4526130653266332,0.14026729601153393,938.7213089399893,1109.0752577557557,957.9407877701564,1119.7933251325437
380707,380707,0,153,0,53,away,0.06-0.12-0.81,0.13-0.20-0.67,57,0,0.4526130653266332,0.061070171044235226,945.6893993069524,1340.493888730302,936.0335938337737,1207.385356982836
380802,380802,0,155,0,55,draw,0.37-0.29-0.34,0.40-0.29-0.31,57,0,0.4526130653266332,0.1279885719048437,946.3788439927499,984.9598600926784,921.8145331419803,941.954193694849
381074,381074,0,161,0,61,away,0.29-0.28-0.43,0.32-0.29-0.39,57,0,0.4526130653266332,0.2334417181129055,928.3725907297484,1031.0860649465226,896.0292736416699,974.502798009498
381180,381180,0,163,0,63,away,0.42-0.29-0.30,0.34-0.29-0.37,57,0,0.4526130653266332,0.2590831546209547,922.3628294285287,927.3160859629984,856.0992792396286,915.0284568003792
381731,381731,0,175,0,75,away,0.52-0.26-0.22,0.44-0.28-0.28,57,0,0.4526130653266332,0.3567682223838522,909.2055916551437,847.1859997006308,882.1537876383495,873.2141215628815
381824,381824,0,177,0,77,home,0.63-0.22-0.15,0.39-0.29-0.32,57,0,0.4526130653266332,0.23405883820825854,913.3605035429463,774.7472918056629,893.4787037375712,915.4876118954628
381921,381921,0,179,0,79,draw,0.27-0.28-0.45,0.43-0.28-0.29,57,0,0.4526130653266332,0.13305458364005518,911.0553742698497,1024.9333424234892,939.4570123229064,936.7988647678185
382014,382014,0,181,0,81,home,0.49-0.27-0.24,0.64-0.22-0.14,57,0,0.4526130653266332,0.0753825306741491,915.6584276192436,872.4027338008107,926.0498865806475,780.3010486545303
382114,382114,0,183,0,83,home,0.19-0.25-0.56,0.14-0.21-0.65,57,0,0.4526130653266332,0.5818704783953593,917.8300422274041,1106.9774197239094,938.2619479841893,1191.7222897287386
382291,382291,0,187,0,87,away,0.36-0.29-0.35,0.54-0.25-0.20,57,0,0.4526130653266332,0.4650915627986083,904.0548838101648,950.7215833336712,979.9156726029244,901.5277786154463
382563,382563,0,193,0,93,away,0.29-0.29-0.43,0.21-0.26-0.53,57,0,0.4526130653266332,0.1316241642610908,912.2281549255824,1012.5806699352856,928.1015496694846,1099.271128390557
382752,382752,0,197,0,97,home,0.31-0.29-0.41,0.27-0.28-0.45,57,0,0.4526130653266332,0.3638050576848461,917.224025086088,1003.4544069973932,906.9131001629027,1020.4765733355326
383028,383028,0,96,0,103,draw,0.15-0.22-0.62,0.13-0.21-0.66,57,0,0.4526130653266332,0.22709368301641725,919.8604609527107,1154.4478104324921,955.8600988482344,1216.7522589470332
383198,383198,0,92,0,107,away,0.21-0.26-0.53,0.25-0.27-0.48,57,0,0.4526130653266332,0.16551400429107144,918.5736782816267,1088.0110514260232,1008.7197036968716,1145.3305382770175
383370,383370,0,88,0,111,draw,0.29-0.29-0.42,0.43-0.29-0.29,57,0,0.4526130653266332,0.1327614870041729,922.254457045848,1021.6271508384967,984.8228032713716,983.2163227377763
383820,383820,0,78,0,121,draw,0.44-0.28-0.28,0.32-0.29-0.40,57,0,0.4526130653266332,0.127861629067138,918.9292524797467,911.2047261963237,958.6513695415737,1037.718166600719
383913,383913,0,76,0,123,home,0.74-0.17-0.10,0.69-0.19-0.12,57,0,0.4526130653266332,0.05520360114664953,916.1767433576654,695.3069621490814,958.5748194673628,775.3281868692931
384560,384560,0,62,0,137,away,0.15-0.22-0.63,0.26-0.28-0.46,57,0,0.4526130653266332,0.17693715235383312,960.1268469955203,1196.7078885493015,956.9332213797583,1082.913906097331
384809,384809,0,56,0,143,draw,0.38-0.29-0.33,0.33-0.29-0.38,57,0,0.4526130653266332,0.1263460037567476,965.2000395075336,997.6736720096503,919.1950203890053,986.1651681357664
384913,384913,0,54,0,145,draw,0.38-0.29-0.33,0.19-0.25-0.57,57,0,0.4526130653266332,0.17918644269253475,978.7386416302584,1010.0659794713957,918.1266877118304,1114.4995140589258
385000,385000,0,52,0,147,home,0.30-0.29-0.42,0.30-0.29-0.42,57,0,0.4526130653266332,0.3330515659595525,974.0284353529852,1066.8505369999175,927.3310383172624,1020.487337440904
385098,385098,0,50,0,149,away,0.23-0.27-0.51,0.19-0.24-0.57,57,0,0.4526130653266332,0.10950499748231897,978.2181450524913,1132.1810901347665,998.2373088772637,1195.3186473820756
385188,385188,0,48,0,151,away,0.67-0.20-0.13,0.66-0.20-0.13,57,0,0.4526130653266332,0.5953200085556379,979.3225775202293,813.0253716461099,978.9936821337128,816.5537022696303
385363,385363,0,44,0,155,home,0.44-0.28-0.28,0.38-0.29-0.33,57,0,0.4526130653266332,0.2498563785311809,977.382116101768,968.6985777384191,970.4008839824127,1004.5512784305084
385802,385802,0,34,0,165,home,0.37-0.29-0.34,0.36-0.29-0.35,57,0,0.4526130653266332,0.2666339574765941,969.6931229884807,1011.9374259709622,1017.4279407395316,1064.0775161852046
385983,385983,0,30,0,169,home,0.51-0.26-0.22,0.59-0.24-0.17,57,0,0.4526130653266332,0.09910376056772092,980.5851706536096,921.334266626219,1066.0418987109533,955.482759828779
386085,386085,0,28,0,171,home,0.69-0.19-0.12,0.80-0.13-0.07,57,0,0.4526130653266332,0.023149354326186297,980.203037029798,799.7028271008772,1080.3097083706489,802.3975050400902
386785,386785,0,12,0,187,home,0.41-0.29-0.30,0.73-0.17-0.10,57,0,0.4526130653266332,0.04295922918075197,1008.8700835157753,1017.2535055887654,1086.7515591309395,874.9000010659372
386873,386873,0,10,0,189,away,0.22-0.27-0.51,0.52-0.26-0.22,57,0,0.4526130653266332,0.44190580576358496,1008.291698443844,1165.343795129911,1095.705754672383,1031.9937517586377
386961,386961,0,8,0,191,home,0.55-0.25-0.20,0.63-0.22-0.15,57,0,0.4526130653266332,0.07856917840170684,1008.8687214082203,923.1677045596547,1028.9302322740382,888.3572241891304
387208,387208,0,2,0,197,home,0.58-0.24-0.18,0.62-0.22-0.16,57,0,0.4526130653266332,0.0843088599960101,1002.489478745528,900.8633933999347,1023.0965706809677,891.4545166218625
387306,387306,0,100,0,199,away,0.24-0.27-0.49,0.21-0.26-0.53,57,0,0.4526130653266332,0.13022124894275774,1003.8553352473746,1147.389317984543,988.546599406886,1161.266743834072
387924,387924,0,114,0,213,away,0.53-0.26-0.21,0.54-0.26-0.20,57,0,0.4526130653266332,0.4621011220545,1010.5696498946,941.1329668927627,991.9634139945616,915.467347469469
388108,388108,0,118,0,217,home,0.35-0.29-0.35,0.35-0.29-0.36,57,0,0.4526130653266332,0.27254671548251763,1015.3121498554956,1064.969461922538,998.104074642128,1049.072613778652
388780,388780,0,132,0,231,away,0.15-0.22-0.62,0.33-0.29-0.38,57,0,0.4526130653266332,0.2487598549520396,995.0229278386548,1229.9288312666554,1071.8831911184686,1138.5632247280541
389227,389227,0,142,0,241,home,0.59-0.24-0.18,0.71-0.18-0.11,57,0,0.4526130653266332,0.04952190919011376,985.2392582113147,877.7571825254922,1066.7285769189791,870.9389483678632
389313,389313,0,144,0,243,draw,0.37-0.29-0.34,0.57-0.25-0.19,57,0,0.4526130653266332,0.1781248647457893,985.6264327959344,1022.4401658717227,1044.6124280454803,949.8322699091301
389400,389400,0,146,0,245,away,0.36-0.29-0.35,0.33-0.29-0.38,57,0,0.4526130653266332,0.2453957487536084,986.463545674025,1035.0007015973551,1054.60441230294,1123.843239419934
389481,389481,0,148,0,247,draw,0.67-0.20-0.13,0.76-0.15-0.09,57,0,0.4526130653266332,0.29424779922410416,994.0737240315027,824.1050072277478,1035.5376863006472,791.3011412689282
389570,389570,0,150,0,249,draw,0.55-0.25-0.20,0.52-0.26-0.22,57,0,0.4526130653266332,0.15998580602460194,990.5183781624708,909.4006575116628,1014.6729715894327,949.328052184836
389671,389671,0,152,0,251,draw,0.14-0.21-0.65,0.10-0.17-0.72,57,0,0.4526130653266332,0.2672110362991514,988.5340882145366,1244.4278015791406,1003.4004254604483,1313.909167989863
389948,389948,0,158,0,257,draw,0.34-0.29-0.37,0.47-0.28-0.25,57,0,0.4526130653266332,0.14280233747361232,976.8554621120744,1039.597407476956,1045.4492756840302,1014.9615717027292
390043,390043,0,160,0,259,home,0.51-0.27-0.23,0.48-0.27-0.25,57,0,0.4526130653266332,0.1672428185291694,987.2751763192452,931.7904260272827,991.6482165889662,956.6742994431684
390322,390322,0,166,0,265,draw,0.44-0.28-0.28,0.60-0.23-0.17,57,0,0.4526130653266332,0.19379838844565514,1004.8319354130264,994.2559006409807,1040.4156416286887,923.0905269906648
390421,390421,0,168,0,267,draw,0.45-0.28-0.27,0.48-0.27-0.25,57,0,0.4526130653266332,0.14514184942473035,1000.4067829625787,986.3923268176227,974.5680759920112,938.6321778992128
390599,390599,0,172,0,271,home,0.30-0.29-0.41,0.24-0.27-0.49,57,0,0.4526130653266332,0.4065989581991817,1006.113778656181,1098.2510118192342,965.3958411337544,1106.6409661295588
390794,390794,0,176,0,275,draw,0.51-0.27-0.22,0.64-0.21-0.14,57,0,0.4526130653266332,0.21752775882828848,1005.70066222151,949.3808742274524,1026.2131331411183,877.4526449487869
390896,390896,0,178,0,277,draw,0.32-0.29-0.39,0.43-0.28-0.29,57,0,0.4526130653266332,0.13311019138332802,1011.8026436261213,1088.2254882202917,1037.9009433248773,1035.045522285265
390995,390995,0,180,0,279,home,0.51-0.27-0.23,0.37-0.29-0.34,57,0,0.4526130653266332,0.2591120548707276,1009.5383615989298,955.2938131097467,1009.6973193828677,1050.7896352130952
391375,391375,0,188,0,287,draw,0.25-0.27-0.48,0.28-0.28-0.44,57,0,0.4526130653266332,0.13527614234705798,1005.7043919090738,1140.450230391206,1036.8166688752879,1146.8773807875232
391727,391727,0,196,0,295,away,0.10-0.16-0.74,0.11-0.18-0.72,57,0,0.4526130653266332,0.04559665865426939,997.474904515319,1321.0516403205902,1036.357837752528,1341.5242805834662
391980,391980,0,97,0,301,away,0.19-0.25-0.57,0.29-0.29-0.43,57,0,0.4526130653266332,0.20692677162658785,994.3774596269606,1188.4887724910518,1054.0099347198266,1153.8768695734295
392434,392434,0,87,0,311,home,0.44-0.28-0.27,0.49-0.27-0.24,57,0,0.4526130653266332,0.15584048681385002,1000.1705222445182,988.0524604983293,973.1153287364012,927.1433160344933
392615,392615,0,83,0,315,home,0.47-0.28-0.25,0.62-0.22-0.16,57,0,0.4526130653266332,0.08505574830798948,1004.8996127139699,972.2262031374228,1036.4981278246366,905.9840068563764
392802,392802,0,79,0,319,away,0.13-0.20-0.66,0.35-0.29-0.36,57,0,0.4526130653266332,0.2654857216587845,1000.949628096648,1264.8009543117128,1101.6121826374049,1155.8062807944725
392899,392899,0,77,0,321,draw,0.52-0.26-0.22,0.45-0.28-0.27,57,0,0.4526130653266332,0.13663033441275552,996.7699167129293,933.3291476043393,1070.9992191787196,1056.821379861606
393095,393095,0,73,0,325,away,0.33-0.29-0.38,0.34-0.29-0.36,57,0,0.4526130653266332,0.26165930052772063,1005.6893237981723,1074.8492991667235,1045.4693881471537,1102.4869848789658
